ABFNumber	mps	postingmonth	postingyear	MPColour	EventDescription	EventCode
1001914	0.0700	12	2016	G	West Australian	6795
1013920	0.0900	12	2016	G	West Australian	6795
1016776	0.0400	12	2016	G	West Australian	6795
1016784	0.0400	12	2016	G	West Australian	6795
1020129	0.5700	12	2016	G	West Australian	6795
1002392	0.1000	1	2017	G	In City	5710
1003429	0.3200	1	2017	G	In City	5710
1003909	0.1400	1	2017	G	Sunnybank	4566
1003917	0.0400	1	2017	G	Sunnybank	4566
1003925	0.0400	1	2017	G	Sunnybank	4566
1005235	0.8000	2	2017	G	Surfers	4682
1014757	0.3200	2	2017	R	Melville	6758
1021796	0.0500	2	2017	G	Brisbane	4528
1002902	0.0300	3	2017	G	Easts	2065
1018809	0.0600	3	2017	G	Easts	2065
1019309	0.0400	3	2017	G	Easts	2065
1009788	0.4800	11	2016	G	In City	5710
1005308	0.3200	12	2016	G	W.Suburbs-NSW	2270
1002716	0.4800	12	2016	G	Bayview	2044
1004001	0.0600	2	2017	G	Melville	6758
1004018	0.0600	2	2017	G	Melville	6758
1008250	0.7000	10	2016	R	Randwick	2230
1006101	0.0400	10	2016	G	Melville	6758
1014757	0.4200	10	2016	G	Melville	6758
1014781	0.3500	10	2016	G	Melville	6758
1005901	0.3300	11	2016	G	Carlingford	2077
1003909	0.1400	11	2016	G	Sunnybank	4566
1003917	0.2400	11	2016	G	Sunnybank	4566
1003925	0.1100	11	2016	G	Sunnybank	4566
1001914	0.2100	11	2016	G	West Australian	6795
1013920	0.1000	11	2016	G	West Australian	6795
1016776	0.1800	11	2016	G	West Australian	6795
1016784	0.1800	11	2016	G	West Australian	6795
1003577	2.2100	12	2016	G	Moonee	3348
1017446	0.1700	12	2016	G	Tamworth	2255
1017284	-0.5100	12	2016	G	Bayswater	6765
1016091	0.4200	12	2016	G	Narrabeen	2145
1006924	0.2400	12	2016	G	Narrabeen	2145
1006932	0.2400	12	2016	G	Narrabeen	2145
1006071	0.6800	12	2016	G	Melville	6758
1006088	0.6800	12	2016	G	Melville	6758
1006101	0.0700	12	2016	G	Melville	6758
1014781	0.3400	12	2016	G	Melville	6758
1002732	0.0800	1	2017	G	Parramatta	2200
1021801	0.1000	1	2017	G	Parramatta	2200
1021958	0.0400	1	2017	G	Parramatta	2200
1021974	0.0600	1	2017	G	Parramatta	2200
1009591	0.1500	1	2017	G	Ballarat	3309
1009605	0.4300	1	2017	G	Ballarat	3309
1000251	0.0900	1	2017	G	Fanatics	3318
1006071	0.8200	1	2017	G	Melville	6758
1006088	0.8200	1	2017	G	Melville	6758
1006101	0.1200	1	2017	G	Melville	6758
1014757	0.1500	1	2017	G	Melville	6758
1014781	0.2300	1	2017	G	Melville	6758
1001914	0.1700	1	2017	G	West Australian	6795
1006908	0.1000	1	2017	G	West Australian	6795
1013920	0.1900	1	2017	G	West Australian	6795
1016776	0.0200	1	2017	G	West Australian	6795
1016784	0.4700	1	2017	G	West Australian	6795
1022301	0.3200	1	2017	G	West Australian	6795
1006071	0.7700	2	2017	G	Melville	6758
1006088	0.7700	2	2017	G	Melville	6758
1006101	0.1000	2	2017	G	Melville	6758
1014757	0.2100	2	2017	G	Melville	6758
1014781	0.2000	2	2017	G	Melville	6758
1008250	0.1300	2	2017	G	Randwick	2230
1000225	0.1600	3	2017	G	Theodor Herzl	3475
1004263	0.2900	3	2017	G	Bega Valley	2009
1017292	0.0700	3	2017	G	Bayswater	6765
1022474	0.2500	3	2017	G	Bayswater	6765
1022466	0.2500	3	2017	G	Bayswater	6765
1003690	0.3300	11	2016	G	Carlingford	2077
1015982	0.2000	11	2016	G	Bathurst	2015
1016008	0.1200	11	2016	G	Bathurst	2015
1004786	0.2300	11	2016	G	Sapphire Coast	2234
1017306	0.4200	12	2016	R	Bayswater	6765
1006967	0.6000	12	2016	R	Bayswater	6765
1003879	0.1400	11	2016	G	Sunnybank	4566
1005601	0.0400	11	2016	G	Sunnybank	4566
1007963	0.2200	11	2016	G	Sunnybank	4566
1001213	0.1200	11	2016	G	West Australian	6795
1001760	0.4400	11	2016	G	West Australian	6795
1002465	0.1200	11	2016	G	West Australian	6795
1003194	0.2700	11	2016	G	West Australian	6795
1006622	0.1900	11	2016	G	West Australian	6795
1014897	0.4600	11	2016	G	West Australian	6795
1017251	0.1200	11	2016	G	West Australian	6795
1009281	2.4100	12	2016	G	Moonee	3348
1009370	1.6300	12	2016	G	Moonee	3348
1011308	1.7000	12	2016	G	Moonee	3348
1008196	0.1800	12	2016	G	U3A Knox	3365
1008234	0.0800	12	2016	G	U3A Knox	3365
1012231	0.1000	12	2016	G	Surfers	4682
1011480	0.8300	12	2016	G	Narrabeen	2145
1001787	0.0500	12	2016	G	Narrabeen	2145
1006126	0.6400	12	2016	G	Melville	6758
1014919	0.9100	1	2017	R	Rockingham	6784
1021931	0.0400	1	2017	G	Parramatta	2200
1021982	0.1100	1	2017	G	Parramatta	2200
1021346	0.0800	1	2017	G	Denmark	6769
1021346	0.1000	1	2017	G	Denmark	6769
1021346	0.2400	1	2017	G	Denmark	6769
1004786	0.4500	1	2017	G	Sapphire Coast	2234
1013122	0.2000	1	2017	G	Dubbo	2130
1010719	0.0800	2	2017	G	Bayswater	6765
1006967	0.2700	2	2017	G	Bayswater	6765
1010719	0.1300	2	2017	G	Bayswater	6765
1017306	0.0400	2	2017	G	Bayswater	6765
1006967	0.3900	2	2017	G	Bayswater	6765
1023500	0.2100	2	2017	G	Gympie	4625
1007696	0.2000	1	2017	G	Ballarat	3309
1007718	0.0800	1	2017	G	Ballarat	3309
1010786	0.1300	1	2017	G	Ballarat	3309
1013122	0.5300	2	2017	G	Dubbo	2130
1006126	0.7200	1	2017	G	Melville	6758
1020730	0.0900	1	2017	G	Melville	6758
1020757	0.0100	1	2017	G	Melville	6758
1004964	0.2500	1	2017	R	West Australian	6795
1021095	0.2300	2	2017	G	Brisbane	4528
1001760	0.5600	1	2017	G	West Australian	6795
1003194	0.1200	1	2017	G	West Australian	6795
1013912	0.3400	1	2017	G	West Australian	6795
1014897	0.0900	1	2017	G	West Australian	6795
1017251	0.1500	1	2017	G	West Australian	6795
1020250	0.5800	1	2017	G	West Australian	6795
1021842	0.2300	1	2017	G	West Australian	6795
1022598	0.1400	1	2017	G	West Australian	6795
1006126	0.2600	2	2017	G	Melville	6758
1017322	0.9200	2	2017	G	Melville	6758
1020730	0.0900	2	2017	G	Melville	6758
1005308	0.1200	2	2017	G	W.Suburbs-NSW	2270
1009648	0.1100	2	2017	G	Arana	4503
1023276	0.4600	2	2017	G	Arana	4503
1021346	0.1000	2	2017	G	Denmark	6769
1014641	0.0100	3	2017	G	Kattery	3375
1013890	0.0500	2	2017	G	Rockingham	6784
1014919	0.3000	2	2017	G	Rockingham	6784
1017306	0.1000	3	2017	G	Bayswater	6765
1011057	0.1000	3	2017	G	Bayswater	6765
1018175	0.1500	11	2016	G	West Australian	6795
1007815	0.1100	12	2016	G	Moonee	3348
1009362	0.3200	12	2016	G	Moonee	3348
1007610	0.0400	12	2016	G	U3A Knox	3365
1008226	0.0900	12	2016	G	U3A Knox	3365
1006959	0.1900	12	2016	G	Bayswater	6765
1016725	0.1000	12	2016	G	Warringah	2185
1011952	0.0500	12	2016	G	Narrabeen	2145
1006959	0.2400	12	2016	G	Bayswater	6765
1006959	0.0800	12	2016	G	Bayswater	6765
1006975	0.1100	12	2016	G	Surfers	4682
1002279	0.6000	12	2016	G	Melville	6758
1020242	0.1700	1	2017	G	W.Suburbs-NSW	2270
1018175	0.1400	12	2016	R	West Australian	6795
1003232	0.0800	1	2017	G	NSBC@	2074
1016441	0.0600	1	2017	G	NSBC@	2074
1019139	0.5100	1	2017	G	NSBC@	2074
1021281	0.1100	1	2017	G	NSBC@	2074
1001582	0.5300	2	2017	G	N.Districts	6793
1001914	0.5200	3	2017	G	West Australian	6795
1013920	0.0600	3	2017	G	West Australian	6795
1016776	0.3300	3	2017	G	West Australian	6795
1016784	0.3300	3	2017	G	West Australian	6795
1020129	0.8000	3	2017	G	West Australian	6795
1022301	0.2400	3	2017	G	West Australian	6795
1025457	2.6500	3	2017	G	West Australian	6795
1003917	0.1500	2	2017	G	Sunnybank	4566
1003925	0.1500	2	2017	G	Sunnybank	4566
1003720	0.2800	2	2017	G	Carlingford	2077
1008749	0.5800	2	2017	G	Carlingford	2077
1008757	0.5800	2	2017	G	Carlingford	2077
1010451	0.5300	12	2016	G	Gympie	4625
1003046	0.1000	11	2016	G	Easts	2065
1018493	0.1400	11	2016	G	Easts	2065
1016385	0.1500	12	2016	G	NSBC@	2074
1016581	0.0300	12	2016	G	NSBC@	2074
1017497	0.0900	12	2016	G	NSBC@	2074
1009044	0.0800	11	2016	G	Melville	6758
1014064	0.1100	11	2016	G	Melville	6758
1019422	0.0800	12	2016	G	Parramatta	2200
1017241	0.1000	12	2016	G	Bayswater	6765
1015990	0.1300	12	2016	R	Bathurst	2015
1010451	1.0300	1	2017	G	Gympie	4625
1013221	0.1100	1	2017	G	RACV	3442
1003798	0.1400	2	2017	R	ERBA	3344
1016725	0.0800	2	2017	G	Warringah	2185
1025244	0.2100	2	2017	G	Northern	3425
1002864	0.2200	1	2017	G	Easts	2065
1018493	0.3800	1	2017	G	Easts	2065
1023081	0.0900	1	2017	G	Easts	2065
1010204	0.1500	1	2017	G	Surfers	4682
1018175	0.5400	1	2017	R	Melville	6758
1016407	0.2000	1	2017	G	NSBC@	2074
1017241	0.0900	2	2017	G	Bayswater	6765
1018906	0.2500	2	2017	G	Bayswater	6765
1000527	0.5400	3	2017	G	West Australian	6795
1000543	0.1200	3	2017	G	West Australian	6795
1002181	0.3300	3	2017	G	West Australian	6795
1006479	0.1000	3	2017	G	West Australian	6795
1013904	0.2700	3	2017	G	West Australian	6795
1018175	0.1900	3	2017	G	West Australian	6795
1021834	0.3100	3	2017	G	West Australian	6795
1025449	2.6500	3	2017	G	West Australian	6795
1002457	0.1400	2	2017	G	Sunnybank	4566
1002937	0.0800	2	2017	G	Sunnybank	4566
1002953	0.0800	2	2017	G	Sunnybank	4566
1003887	0.0800	2	2017	G	Sunnybank	4566
1018094	0.2100	12	2016	G	In City	5710
1018094	0.1600	12	2016	G	In City	5710
1016393	0.1500	12	2016	G	NSBC@	2074
1016555	0.1500	12	2016	G	NSBC@	2074
1017829	0.1500	12	2016	G	NSBC@	2074
1006126	0.6900	11	2016	G	Melville	6758
1017306	0.0800	12	2016	G	Bayswater	6765
1006967	0.2100	12	2016	G	Bayswater	6765
1007696	0.1500	12	2016	G	Ballarat	3309
1010786	0.1900	12	2016	G	Ballarat	3309
1004786	0.0900	12	2016	G	Sapphire Coast	2234
1015982	0.5500	1	2017	G	Bathurst	2015
1003690	0.0500	12	2016	G	Carlingford	2077
1015982	0.1400	12	2016	R	Bathurst	2015
1005308	0.0800	1	2017	G	W.Suburbs-NSW	2270
1021931	0.3600	1	2017	G	Parramatta	2200
1016008	0.0500	2	2017	G	Bathurst	2015
1012231	0.7300	1	2017	G	Surfers	4682
1002856	0.2200	1	2017	G	Easts	2065
1023071	0.0900	1	2017	G	Easts	2065
1022075	0.6400	1	2017	G	NSBC@	2074
1001760	0.7000	3	2017	G	West Australian	6795
1002465	0.3200	3	2017	G	West Australian	6795
1003194	0.0600	3	2017	G	West Australian	6795
1004964	0.4300	3	2017	G	West Australian	6795
1013912	0.2700	3	2017	G	West Australian	6795
1014897	0.6300	3	2017	G	West Australian	6795
1017251	0.4600	3	2017	G	West Australian	6795
1020250	1.0800	3	2017	G	West Australian	6795
1021842	0.3100	3	2017	G	West Australian	6795
1022598	0.1500	3	2017	G	West Australian	6795
1002945	0.0800	2	2017	G	Sunnybank	4566
1005601	0.1000	2	2017	G	Sunnybank	4566
1010808	0.1700	2	2017	G	Sunnybank	4566
1003712	0.2800	2	2017	G	Carlingford	2077
1021982	0.0900	2	2017	G	Carlingford	2077
1009788	0.3400	2	2017	G	In City	5710
1018094	0.1700	2	2017	G	In City	5710
1003690	0.0700	3	2017	G	Carlingford	2077
1008730	0.1000	3	2017	G	Carlingford	2077
1021982	0.1700	3	2017	G	Carlingford	2077
1016024	0.0600	3	2017	G	West Australian	6795
1016032	0.0600	3	2017	G	West Australian	6795
1022024	0.1800	2	2017	G	Denmark	6769
1019708	0.1200	3	2017	G	West Australian	6795
1009001	0.4200	2	2017	G	Sunnybank	4566
1018027	0.2600	2	2017	G	Sunnybank	4566
1003666	0.1800	2	2017	G	Carlingford	2077
1003674	0.1600	2	2017	G	Carlingford	2077
1023896	0.0900	2	2017	G	Carlingford	2077
1027565	0.1400	3	2017	G	Kalamunda	6772
1001167	0.1500	2	2017	G	In City	5710
1003666	0.5100	3	2017	G	Carlingford	2077
1003674	0.1500	3	2017	G	Carlingford	2077
1005650	0.2500	3	2017	R	West Australian	6795
1011685	0.4500	3	2017	R	West Australian	6795
1012843	0.3900	3	2017	R	West Australian	6795
1019708	0.1500	3	2017	R	West Australian	6795
1003003	0.1100	3	2017	R	Gold Coast	4620
1014501	0.0900	3	2017	G	Tamar	7844
1020358	0.1000	4	2017	G	Ingleburn	2100
1014021	0.5200	4	2017	G	Ballarat	3309
1002473	0.2100	3	2017	G	West Australian	6795
1002491	0.4600	3	2017	G	West Australian	6795
1002503	0.3700	3	2017	G	West Australian	6795
1003331	0.6200	3	2017	G	West Australian	6795
1003496	0.0600	3	2017	G	West Australian	6795
1005650	0.7100	3	2017	G	West Australian	6795
1006657	0.5200	3	2017	G	West Australian	6795
1009346	0.1700	3	2017	G	West Australian	6795
1011529	0.2000	3	2017	G	West Australian	6795
1011685	1.3400	3	2017	G	West Australian	6795
1012002	0.4700	3	2017	G	West Australian	6795
1012835	0.1100	3	2017	G	West Australian	6795
1012843	0.4700	3	2017	G	West Australian	6795
1013191	0.2700	3	2017	G	West Australian	6795
1013203	0.2700	3	2017	G	West Australian	6795
1015842	0.3300	3	2017	G	West Australian	6795
1016024	0.3900	3	2017	G	West Australian	6795
1016032	0.3900	3	2017	G	West Australian	6795
1019708	0.0500	3	2017	G	West Australian	6795
1023381	0.0900	3	2017	G	Armadale	6753
1001221	0.0400	1	2017	G	Warringah	2185
1017292	0.2700	1	2017	G	Bayswater	6765
1002732	0.0500	2	2017	G	Parramatta	2200
1021958	0.0400	2	2017	G	Parramatta	2200
1021974	0.0700	2	2017	G	Parramatta	2200
1004425	0.1300	1	2017	R	Brisbane	4528
1022113	0.1300	1	2017	R	Brisbane	4528
1022121	0.1300	1	2017	R	Brisbane	4528
1003909	0.2400	2	2017	G	Sunnybank	4566
1003917	0.2100	2	2017	G	Sunnybank	4566
1003925	0.1300	2	2017	G	Sunnybank	4566
1003232	1.3400	2	2017	G	NSBC@	2074
1016431	0.2600	2	2017	G	NSBC@	2074
1016458	0.0800	2	2017	G	NSBC@	2074
1019112	0.4900	2	2017	G	NSBC@	2074
1012231	1.2400	11	2016	G	Surfers	4682
1011987	0.3700	12	2016	G	Donald	3330
1006460	0.1900	11	2016	G	Brisbane	4528
1004301	0.1500	12	2016	G	Harbourview	2091
1007696	0.3800	11	2016	G	Ballarat	3309
1007718	0.1100	11	2016	G	Ballarat	3309
1010786	0.1200	11	2016	G	Ballarat	3309
1017306	0.1500	12	2016	G	Bayswater	6765
1006967	0.3000	12	2016	G	Bayswater	6765
1013890	0.0800	11	2016	G	Rockingham	6784
1014919	0.5300	11	2016	G	Rockingham	6784
1014919	0.3300	12	2016	G	Rockingham	6784
1012231	0.1900	12	2016	R	Surfers	4682
1016555	0.1000	12	2016	G	NSBC@	2074
1014145	0.1000	1	2017	G	Tamworth	2255
1006967	0.1000	1	2017	G	Bayswater	6765
1010719	0.1300	2	2017	G	Bayswater	6765
1017306	0.0400	2	2017	G	Bayswater	6765
1006967	0.3000	2	2017	G	Bayswater	6765
1009281	1.0800	2	2017	R	Moonee	3348
1015982	1.2700	1	2017	G	Bathurst	2015
1021931	0.1400	2	2017	G	Parramatta	2200
1017306	0.1700	1	2017	G	Bayswater	6765
1011057	0.2300	1	2017	G	Bayswater	6765
1005308	0.1200	1	2017	G	W.Suburbs-NSW	2270
1004786	1.0200	2	2017	G	Sapphire Coast	2234
1005308	0.1200	3	2017	G	W.Suburbs-NSW	2270
1000101	0.0800	2	2017	G	Tumut	2262
1000446	0.1700	2	2017	G	Tumut	2262
1015982	0.3900	2	2017	G	Bathurst	2015
1021346	0.0900	2	2017	R	Denmark	6769
1002945	0.2700	2	2017	G	Sunnybank	4566
1003879	0.2400	2	2017	G	Sunnybank	4566
1004786	0.2300	2	2017	R	Sapphire Coast	2234
1008196	0.2900	3	2017	G	U3A Knox	3365
1010719	0.1500	3	2017	G	Bayswater	6765
1017306	0.2100	3	2017	G	Bayswater	6765
1011057	0.1000	3	2017	G	Bayswater	6765
1006967	0.2100	3	2017	G	Bayswater	6765
1004786	1.1000	3	2017	G	Sapphire Coast	2234
1020341	0.2700	3	2017	G	Ingleburn	2100
1016326	0.1200	2	2017	G	NSBC@	2074
1017829	0.0800	2	2017	G	NSBC@	2074
1016725	0.0700	11	2016	G	Warringah	2185
1012150	0.0800	12	2016	G	Donald	3330
1003771	0.1900	11	2016	G	Brisbane	4528
1010204	0.1300	12	2016	G	Harbourview	2091
1018906	0.0800	12	2016	G	Bayswater	6765
1017497	0.1000	12	2016	G	NSBC@	2074
1003771	0.5800	12	2016	G	Brisbane	4528
1020242	0.1700	1	2017	G	W.Suburbs-NSW	2270
1007866	0.1500	2	2017	R	Northern	3425
1018906	0.2000	1	2017	G	Bayswater	6765
1017241	0.0400	2	2017	G	Bayswater	6765
1017314	0.0400	2	2017	G	Bayswater	6765
1017659	0.1300	2	2017	G	Bayswater	6765
1015990	0.0900	1	2017	G	Bathurst	2015
1017314	0.1700	1	2017	G	Bayswater	6765
1000616	0.1100	12	2016	G	Undercroft	6792
1008048	0.0900	12	2016	G	Toowoomba	4688
1008889	0.3700	12	2016	G	Toowoomba	4688
1010816	0.0900	12	2016	G	Queensland	4555
1008951	0.6400	12	2016	G	North Shore	2120
1010387	0.0500	12	2016	G	North Shore	2120
1018817	0.1400	12	2016	G	North Shore	2120
1005278	0.0800	5	2016	G	Brisbane Water	2022
1002708	0.7300	6	2016	G	The St George	2238
1002279	0.4900	5	2016	G	South Perth	6788
1004522	0.1000	5	2016	G	South Perth	6788
1007726	0.2100	6	2016	G	Tablelands	4683
1007459	0.1100	6	2016	G	Peninsula-NSW	2210
1001434	0.1200	7	2016	G	Macedon	3405
1008048	0.1000	7	2016	G	Toowoomba	4688
1008382	0.1300	7	2016	G	Toowoomba	4688
1008862	0.0800	7	2016	G	Toowoomba	4688
1009907	0.1100	7	2016	G	Toowoomba	4688
1004727	0.0800	8	2016	G	Toowoomba	4688
1008048	0.2000	8	2016	G	Toowoomba	4688
1008064	0.0400	8	2016	G	Toowoomba	4688
1008382	0.0600	8	2016	G	Toowoomba	4688
1008889	0.0500	8	2016	G	Toowoomba	4688
1010700	0.0800	8	2016	G	Parkes	2205
1008791	0.1300	8	2016	G	Peninsula-NSW	2210
1011049	0.1800	8	2016	G	Yamba	2295
1011049	0.2100	9	2016	G	Yamba	2295
1002708	0.4200	9	2016	R	St Geo.Budapest	2237
1003615	0.0700	9	2016	G	Deniliquin	3328
1011456	0.3300	9	2016	G	Deniliquin	3328
1015060	0.2100	9	2016	G	Leeton	2116
1014498	0.0400	10	2016	G	Byron Bay	2023
1003046	0.0500	9	2016	G	Trumps	2259
1011138	0.1400	9	2016	G	Trumps	2259
1011154	0.1900	9	2016	G	Trumps	2259
1014889	0.2400	9	2016	G	Trumps	2259
1000098	0.0900	10	2016	G	Peninsula-NSW	2210
1007459	0.4300	10	2016	G	Peninsula-NSW	2210
1017403	0.0900	10	2016	G	Kenmore	4632
1009291	0.1400	10	2016	G	Townsville	4690
1011049	0.0900	11	2016	G	Yamba	2295
1010131	0.1400	11	2016	G	Townsville	4690
1004328	0.1200	5	2016	G	Brisbane Water	2022
1002309	0.0900	5	2016	G	South Perth	6788
1004001	0.0900	5	2016	G	South Perth	6788
1004018	0.0900	5	2016	G	South Perth	6788
1004506	0.0800	5	2016	G	South Perth	6788
1004514	0.1600	5	2016	G	South Perth	6788
1003003	0.7000	7	2016	G	Tweed	2260
1011669	0.1800	8	2016	G	Peninsula-NSW	2210
1001132	0.0500	7	2016	G	Trumps	2259
1002155	0.5200	7	2016	G	Trumps	2259
1004311	0.0700	7	2016	G	Trumps	2259
1010867	0.2100	8	2016	G	Peninsula-NSW	2210
1009346	0.4100	9	2016	G	Fremantle	6764
1003641	0.7600	9	2016	G	Deniliquin	3328
1009346	0.5600	9	2016	G	Fremantle	6764
1015028	0.1500	9	2016	G	Leeton	2116
1015044	0.2500	9	2016	G	Leeton	2116
1014862	0.1100	9	2016	G	Taree	2256
1014870	0.1700	9	2016	G	Taree	2256
1001132	0.2700	9	2016	G	Trumps	2259
1001140	0.1500	9	2016	G	Trumps	2259
1002155	0.7800	9	2016	G	Trumps	2259
1004311	0.0400	9	2016	G	Trumps	2259
1001507	0.0900	10	2016	G	Peninsula-NSW	2210
1003976	0.1300	10	2016	G	Peninsula-NSW	2210
1004001	0.1400	10	2016	R	South Perth	6788
1004018	0.1400	10	2016	R	South Perth	6788
1000977	0.0900	10	2016	G	Kenmore	4632
1009699	0.2100	11	2016	G	Tamborine	4685
1008021	0.2800	11	2016	G	Toowoomba	4688
1001418	1.3800	5	2016	G	Yarra Valley	3496
1003402	0.2100	5	2016	G	Brisbane Water	2022
1004565	0.6000	6	2016	R	Southside	2239
1002252	0.0600	5	2016	G	South Perth	6788
1007734	0.0700	6	2016	G	Lennox Head	2114
1003569	0.1200	7	2016	G	Tamborine	4685
1007904	0.1300	6	2016	G	Peninsula-NSW	2210
1007092	0.4900	6	2016	G	Queensland	4555
1003569	0.3600	7	2016	G	Tamborine	4685
1006436	0.4200	7	2016	G	Macedon	3405
1004069	0.1600	7	2016	G	Toowoomba	4688
1008072	0.1000	7	2016	G	Toowoomba	4688
1008099	0.0800	7	2016	G	Toowoomba	4688
1008900	0.0800	7	2016	G	Toowoomba	4688
1002554	0.5000	7	2016	G	Great Lakes	2081
1008080	0.0500	8	2016	G	Toowoomba	4688
1008900	0.5700	8	2016	G	Toowoomba	4688
1000055	0.1800	8	2016	G	Peninsula-NSW	2210
1000081	0.0900	8	2016	G	Peninsula-NSW	2210
1007904	0.2900	8	2016	G	Peninsula-NSW	2210
1007920	0.3500	8	2016	G	Peninsula-NSW	2210
1009761	0.3400	8	2016	G	Peninsula-NSW	2210
1010743	0.1100	8	2016	G	Peninsula-NSW	2210
1007084	0.1800	8	2016	G	Yamba	2295
1004913	0.0900	9	2016	G	Orange	2152
1000081	0.6500	10	2016	G	Peninsula-NSW	2210
1007904	0.1800	10	2016	G	Peninsula-NSW	2210
1009761	0.3600	10	2016	G	Peninsula-NSW	2210
1010743	0.0700	10	2016	G	Peninsula-NSW	2210
1004581	0.6000	10	2016	G	Kenmore	4632
1016628	0.0300	10	2016	G	Pennant Hills	2213
1007084	0.2200	11	2016	G	Yamba	2295
1008080	0.0700	11	2016	G	Toowoomba	4688
1008900	0.1900	11	2016	G	Toowoomba	4688
1014617	0.1800	11	2016	G	Toowoomba	4688
1005103	0.2800	5	2016	G	OZ Bridge	3463
1002376	0.4600	6	2016	G	OZ Bridge	3463
1005103	0.2400	6	2016	G	OZ Bridge	3463
1004557	0.1200	5	2016	G	South Perth	6788
1004964	0.1300	6	2016	G	Undercroft	6792
1003011	0.0900	6	2016	G	Queensland	4555
1000608	0.1300	7	2016	G	MCC	3406
1001442	0.1200	7	2016	G	Macedon	3405
1004050	0.1800	7	2016	G	Toowoomba	4688
1005448	0.0600	7	2016	G	Toowoomba	4688
1008056	0.0400	7	2016	G	Toowoomba	4688
1008897	0.0400	7	2016	G	Toowoomba	4688
1003852	0.1700	8	2016	G	Batemans	2019
1004808	0.1700	7	2016	G	Great Lakes	2081
1004050	0.0500	8	2016	G	Toowoomba	4688
1005448	0.0900	8	2016	G	Toowoomba	4688
1008056	0.0500	8	2016	G	Toowoomba	4688
1008897	0.0500	8	2016	G	Toowoomba	4688
1002376	0.1400	8	2016	G	OZ Bridge	3463
1008870	0.2800	8	2016	G	North Shore	2120
1010484	0.1000	8	2016	G	North Shore	2120
1012371	0.2100	8	2016	G	Goulburn	2080
1004964	0.2100	9	2016	G	Undercroft	6792
1004352	0.3000	9	2016	R	St Geo.Budapest	2237
1015052	0.2000	9	2016	G	Leeton	2116
1003852	0.0900	10	2016	G	Batemans	2019
1017391	0.0900	10	2016	G	Kenmore	4632
1012371	0.1500	11	2016	R	Goulburn	2080
1004050	0.0400	11	2016	G	Toowoomba	4688
1005448	0.3500	11	2016	G	Toowoomba	4688
1008056	0.0800	11	2016	G	Toowoomba	4688
1008897	0.0700	11	2016	G	Toowoomba	4688
1003011	0.2900	10	2016	G	Queensland	4555
1014145	0.1000	12	2016	R	Inverell	2060
1008048	0.1400	11	2016	G	Toowoomba	4688
1008064	0.0800	11	2016	G	Toowoomba	4688
1008862	0.4200	11	2016	G	Toowoomba	4688
1019155	0.1700	11	2016	G	Toronto	2257
1010816	0.5500	10	2016	G	Queensland	4555
1007726	0.6700	12	2016	G	Tablelands	4683
1007726	0.4000	12	2016	R	Tablelands	4683
1002041	0.5200	12	2016	G	Christies	5738
1015060	0.2400	12	2016	G	Leeton	2116
1007297	0.1500	12	2016	G	Mudgee	2153
1000098	0.1400	11	2016	G	Peninsula-NSW	2210
1007459	0.7600	11	2016	G	Peninsula-NSW	2210
1008791	0.2300	11	2016	G	Peninsula-NSW	2210
1007114	0.5000	11	2016	G	Trumps	2259
1011138	0.1500	11	2016	G	Trumps	2259
1011154	0.1300	11	2016	G	Trumps	2259
1014889	0.1000	11	2016	G	Trumps	2259
1018310	0.0900	11	2016	G	Trumps	2259
1002635	0.0800	12	2016	G	Watermark	2279
1014651	0.1300	12	2016	G	Nagambie	3471
1002279	0.4900	12	2016	G	South Perth	6788
1004522	0.0600	12	2016	G	South Perth	6788
1010549	0.1800	12	2016	G	South Perth	6788
1013815	0.1200	12	2016	G	South Perth	6788
1013831	0.1200	12	2016	G	South Perth	6788
1016652	0.0900	12	2016	G	South Perth	6788
1016679	0.0600	12	2016	G	South Perth	6788
1018175	0.8400	12	2016	G	South Perth	6788
1018922	0.1800	12	2016	G	South Perth	6788
1011901	0.1900	1	2017	G	Melbourne	3408
1014633	0.1200	1	2017	G	Melbourne	3408
1001116	0.1000	12	2016	G	Peninsula-NSW	2210
1007459	1.3100	12	2016	G	Peninsula-NSW	2210
1000934	0.1200	1	2017	G	Southside	2239
1012630	0.1300	1	2017	G	Southside	2239
1012657	0.1200	1	2017	G	Southside	2239
1011901	0.1200	1	2017	G	Melbourne	3408
1014633	0.1100	1	2017	G	Melbourne	3408
1019155	0.2800	1	2017	G	Toronto	2257
1010298	0.2200	1	2017	G	E.Suburbs	4535
1001116	0.1500	1	2017	G	Peninsula-NSW	2210
1008791	0.0900	1	2017	G	Peninsula-NSW	2210
1002279	0.0900	1	2017	G	South Perth	6788
1004522	0.1200	1	2017	G	South Perth	6788
1010549	0.1600	1	2017	G	South Perth	6788
1010565	0.0800	1	2017	G	South Perth	6788
1013815	0.1700	1	2017	G	South Perth	6788
1016679	0.0600	1	2017	G	South Perth	6788
1018175	0.2200	1	2017	G	South Perth	6788
1018922	0.3300	1	2017	G	South Perth	6788
1021850	0.1700	2	2017	G	St Geo.Budapest	2237
1022261	0.2000	1	2017	G	Queensland	4555
1022581	0.0600	1	2017	G	Queensland	4555
1008951	0.3200	1	2017	G	North Shore	2120
1000934	0.0400	3	2017	G	Southside	2239
1012657	0.0400	3	2017	G	Southside	2239
1024760	0.5300	2	2017	G	Great Lakes	2081
